step,volume,free_surface_area,vx_10_20,pressure_25_30
1589,1.5137044191e+00,4.9999966621e+00,3.7122011185e-02,1.3393626709e+03
1590,1.5134297609e+00,4.9549965858e+00,3.7044379860e-02,1.3343781738e+03
1591,1.5133551359e+00,4.9399971962e+00,3.6882244051e-02,1.3314907227e+03
1592,1.5134054422e+00,4.9649968147e+00,3.6879099905e-02,1.3314825439e+03
1593,1.5130556822e+00,5.0099968910e+00,3.6769181490e-02,1.3295848389e+03
1594,1.5130060911e+00,4.9649968147e+00,3.6714233458e-02,1.3290916748e+03
1595,1.5130813122e+00,4.9449968338e+00,3.6651398987e-02,1.3262055664e+03
1596,1.5132316351e+00,4.9499964714e+00,3.6574687809e-02,1.3273494873e+03
1597,1.5131319761e+00,4.9949965477e+00,3.6444310099e-02,1.3313447266e+03
1598,1.5129072666e+00,4.9799966812e+00,3.6332502961e-02,1.3349963379e+03
1599,1.5132825375e+00,4.9549970627e+00,3.6325015128e-02,1.3387548828e+03
1600,1.5130329132e+00,4.9599971771e+00,3.6210510880e-02,1.3417600098e+03
1601,1.5132082701e+00,4.9499964714e+00,3.6263823509e-02,1.3386364746e+03
1602,1.5128086805e+00,4.9849967957e+00,3.6211904138e-02,1.3363671875e+03
1603,1.5131839514e+00,4.9799966812e+00,3.6157749593e-02,1.3321928711e+03
1604,1.5130592585e+00,4.9949965477e+00,3.6026146263e-02,1.3311182861e+03
1605,1.5130594969e+00,4.9999971390e+00,3.6066442728e-02,1.3303756104e+03
1606,1.5128599405e+00,5.0549969673e+00,3.5827472806e-02,1.3300356445e+03
1607,1.5128102303e+00,4.9999966621e+00,3.5768747330e-02,1.3232418213e+03
1608,1.5134354830e+00,5.0399966240e+00,3.5866804421e-02,1.3205087891e+03
1609,1.5129357576e+00,5.0349969864e+00,3.5688858479e-02,1.3173609619e+03
1610,1.5133111477e+00,5.0599966049e+00,3.5546280444e-02,1.3120722656e+03
1611,1.5128364563e+00,5.0799965858e+00,3.5293281078e-02,1.3171838379e+03
1612,1.5129867792e+00,5.0849967003e+00,3.5123184323e-02,1.3194930420e+03
1613,1.5125120878e+00,5.1199965477e+00,3.5160899162e-02,1.3117054443e+03
1614,1.5123374462e+00,5.1049962044e+00,3.5056080669e-02,1.3054801025e+03
1615,1.5119876862e+00,5.1049966812e+00,3.5365998745e-02,1.3013807373e+03
1616,1.5120630264e+00,5.0599966049e+00,3.5095706582e-02,1.2939499512e+03
1617,1.5122883320e+00,5.1249966621e+00,3.4943599254e-02,1.2873483887e+03
1618,1.5120136738e+00,5.0899963379e+00,3.4958377481e-02,1.2763211670e+03
1619,1.5121891499e+00,5.0849967003e+00,3.4746032208e-02,1.2821293945e+03
1620,1.5115892887e+00,5.0799970627e+00,3.4624882042e-02,1.2855220947e+03
1621,1.5120397806e+00,5.0449967384e+00,3.4352269024e-02,1.2918282471e+03
1622,1.5119149685e+00,5.0799965858e+00,3.4359958023e-02,1.2929331055e+03
1623,1.5118901730e+00,5.0849962234e+00,3.4275133163e-02,1.2979964600e+03
1624,1.5118156672e+00,5.1249966621e+00,3.4417435527e-02,1.2960200195e+03
1625,1.5117409229e+00,5.0999970436e+00,3.4037530422e-02,1.2931513672e+03
1626,1.5118912458e+00,5.1149969101e+00,3.4678176045e-02,1.2843935547e+03
1627,1.5119165182e+00,5.0999965668e+00,3.4308936447e-02,1.2770368652e+03
1628,1.5121169090e+00,5.0949969292e+00,3.3670812845e-02,1.2764462891e+03
1629,1.5117672682e+00,5.1099963188e+00,3.4142486751e-02,1.2755520020e+03
1630,1.5115675926e+00,5.1049962044e+00,3.3646762371e-02,1.2815471191e+03
1631,1.5117180347e+00,5.1199965477e+00,3.3267486840e-02,1.2857882080e+03
1632,1.5118682384e+00,5.1149969101e+00,3.3026952296e-02,1.2887911377e+03
1633,1.5121436119e+00,5.1499967575e+00,3.3054184169e-02,1.2927858887e+03
1634,1.5121439695e+00,5.1199965477e+00,3.3328827471e-02,1.2801774902e+03
1635,1.5116692781e+00,5.1349964142e+00,3.3020790666e-02,1.2800611572e+03
1636,1.5118695498e+00,5.1499962807e+00,3.3226665109e-02,1.2710684814e+03
1637,1.5119949579e+00,5.1249966621e+00,3.3395871520e-02,1.2783750000e+03
1638,1.5120952129e+00,5.1849961281e+00,3.2373320311e-02,1.2754371338e+03
1639,1.5116955042e+00,5.2299966812e+00,3.2716818154e-02,1.2750639648e+03
1640,1.5115458965e+00,5.2049965858e+00,3.2685704529e-02,1.2745451660e+03
1641,1.5109961033e+00,5.2299962044e+00,3.2449696213e-02,1.2733067627e+03
1642,1.5110462904e+00,5.2249965668e+00,3.3098563552e-02,1.2565643311e+03
1643,1.5111716986e+00,5.1899962425e+00,3.2093558460e-02,1.2666560059e+03
1644,1.5109217167e+00,5.1649966240e+00,3.3086765558e-02,1.2297443848e+03
1645,1.5110220909e+00,5.1599965096e+00,3.2493516803e-02,1.2347629395e+03
1646,1.5107975006e+00,5.2049965858e+00,3.2046593726e-02,1.2446906738e+03
1647,1.5108226538e+00,5.1649966240e+00,3.2382015139e-02,1.2474093018e+03
1648,1.5109728575e+00,5.1699967384e+00,3.1954925507e-02,1.2446256104e+03
1649,1.5111981630e+00,5.1749963760e+00,3.2036576420e-02,1.2529885254e+03
1650,1.5111232996e+00,5.1799964905e+00,3.2016001642e-02,1.2551411133e+03
1651,1.5111734867e+00,5.1949963570e+00,3.3711973578e-02,1.2519283447e+03
1652,1.5105736256e+00,5.2399959564e+00,3.2468929887e-02,1.2506474609e+03
1653,1.5108988285e+00,5.1949968338e+00,3.1555492431e-02,1.2533529053e+03
1654,1.5109989643e+00,5.1799964905e+00,3.4072484821e-02,1.2176270752e+03
1655,1.5112241507e+00,5.2149963379e+00,3.1825680286e-02,1.2701782227e+03
1656,1.5112491846e+00,5.2499966621e+00,3.2149210572e-02,1.1995187988e+03
1657,1.5109493732e+00,5.2349967957e+00,2.9034418985e-02,1.2843687744e+03
1658,1.5111244917e+00,5.2399969101e+00,3.2549858093e-02,1.1951346436e+03
1659,1.5105745792e+00,5.2249960899e+00,3.0450904742e-02,1.2615855713e+03
1660,1.5109248161e+00,5.1899962425e+00,3.0519643798e-02,1.2561823730e+03
1661,1.5111999512e+00,5.1949968338e+00,3.0210357159e-02,1.2520795898e+03
1662,1.5111999512e+00,5.1899967194e+00,3.0164405704e-02,1.2508752441e+03
1663,1.5114002228e+00,5.1849966049e+00,3.0236043036e-02,1.2569497070e+03
1664,1.5114752054e+00,5.1799964905e+00,2.9872180894e-02,1.2511159668e+03
1665,1.5109753609e+00,5.2049965858e+00,2.9389200732e-02,1.2479427490e+03
1666,1.5109754801e+00,5.1599965096e+00,2.9643869027e-02,1.2710346680e+03
1667,1.5111006498e+00,5.1349964142e+00,2.9286861420e-02,1.2803400879e+03
1668,1.5110757351e+00,5.1649961472e+00,2.8568578884e-02,1.2852535400e+03
1669,1.5112258196e+00,5.1999964714e+00,2.8913695365e-02,1.2732445068e+03
1670,1.5111008883e+00,5.1849961281e+00,2.8734045103e-02,1.2448782959e+03
1671,1.5110259056e+00,5.1899962425e+00,2.9825843871e-02,1.2257540283e+03
1672,1.5109010935e+00,5.1749958992e+00,2.9341299087e-02,1.1789279785e+03
1673,1.5100512505e+00,5.2049965858e+00,2.9832467437e-02,1.2027191162e+03
1674,1.5099762678e+00,5.1799964905e+00,2.7337091044e-02,1.1817608643e+03
1675,1.5103263855e+00,5.1949963570e+00,2.7818495408e-02,1.2005906982e+03
1676,1.5105013847e+00,5.1799960136e+00,2.6812452823e-02,1.2446179199e+03
1677,1.5106515884e+00,5.2149963379e+00,2.7899615467e-02,1.2305361328e+03
1678,1.5103766918e+00,5.2199964523e+00,2.8059843928e-02,1.2980628662e+03
1679,1.5104517937e+00,5.1949963570e+00,2.7309600264e-02,1.2461711426e+03
1680,1.5104517937e+00,5.2199964523e+00,2.7080066502e-02,1.2953547363e+03
1681,1.5104520321e+00,5.1949963570e+00,2.9012583196e-02,1.2021364746e+03
1682,1.5095020533e+00,5.3199963570e+00,2.8355801478e-02,1.2452626953e+03
1683,1.5097022057e+00,5.2049961090e+00,2.7034550905e-02,1.1813348389e+03
1684,1.5098273754e+00,5.1699962616e+00,2.7613561600e-02,1.1549550781e+03
1685,1.5101525784e+00,5.1849961281e+00,2.7675248682e-02,1.2312003174e+03
1686,1.5100026131e+00,5.2149963379e+00,2.3618901148e-02,1.1463083496e+03
1687,1.5103026628e+00,5.2399964333e+00,2.5264432654e-02,1.2727174072e+03
1688,1.5102528334e+00,5.2649965286e+00,2.3619411513e-02,1.2698441162e+03
1689,1.5103279352e+00,5.2399964333e+00,2.4544443935e-02,1.3706081543e+03
1690,1.5104030371e+00,5.2649960518e+00,2.4770891294e-02,1.3285827637e+03
1691,1.5101531744e+00,5.2999958992e+00,2.6118351147e-02,1.3226984863e+03
1692,1.5102282763e+00,5.2949962616e+00,2.4367570877e-02,1.3037845459e+03
1693,1.5101034641e+00,5.3099956512e+00,2.3225096986e-02,1.2463952637e+03
1694,1.5099284649e+00,5.2649960518e+00,2.5053234771e-02,1.2304415283e+03
1695,1.5097784996e+00,5.3299961090e+00,2.6680735871e-02,1.2117012939e+03
1696,1.5100287199e+00,5.2749962807e+00,2.5037631392e-02,1.1968709717e+03
1697,1.5100039244e+00,5.2999963760e+00,2.2435320541e-02,1.2049545898e+03
1698,1.5102038383e+00,5.3149957657e+00,2.6509169489e-02,1.1907459717e+03
1699,1.5102040768e+00,5.3299965858e+00,1.9133577123e-02,1.2869592285e+03
1700,1.5103790760e+00,5.3149962425e+00,2.2018440068e-02,1.3062678223e+03
1701,1.5108044147e+00,5.2899966240e+00,1.9312020391e-02,1.3263109131e+03
1702,1.5105544329e+00,5.3199958801e+00,1.9552804530e-02,1.3204575195e+03
1703,1.5100042820e+00,5.3749961853e+00,2.2651821375e-02,1.3102661133e+03
1704,1.5101044178e+00,5.4299960136e+00,2.2908955812e-02,1.2657624512e+03
1705,1.5101045370e+00,5.3849964142e+00,1.9378460944e-02,1.2541594238e+03
1706,1.5097795725e+00,5.3999962807e+00,1.9976632670e-02,1.2561579590e+03
1707,1.5099047422e+00,5.3749961853e+00,1.8442122266e-02,1.2201752930e+03
1708,1.5096046925e+00,5.3899960518e+00,3.0806088820e-02,1.2215141602e+03
1709,1.5093048811e+00,5.4149956703e+00,1.5954619274e-02,1.2246789551e+03
1710,1.5091799498e+00,5.3699965477e+00,2.8558358550e-02,1.1775838623e+03
1711,1.5092550516e+00,5.3849964142e+00,1.3450281695e-02,1.3068399658e+03
1712,1.5091301203e+00,5.3549962044e+00,2.4272011593e-02,1.1820715332e+03
1713,1.5093302727e+00,5.3899960518e+00,1.0071882047e-02,1.3443234863e+03
1714,1.5091803074e+00,5.4049959183e+00,1.3362979516e-02,1.2859743652e+03
1715,1.5092054605e+00,5.3899960518e+00,1.8874268979e-02,1.3486063232e+03
1716,1.5092054605e+00,5.4149961472e+00,1.4923324808e-02,1.2470726318e+03
1717,1.5093805790e+00,5.3799962997e+00,1.6005417332e-02,1.4539307861e+03
1718,1.5095558167e+00,5.3849964142e+00,1.3132082298e-02,1.2037725830e+03
1719,1.5094308853e+00,5.4099960327e+00,2.5038540363e-02,1.4872166748e+03
1720,1.5099059343e+00,5.4249958992e+00,1.1305849999e-02,1.1391898193e+03
1721,1.5093308687e+00,5.3999962807e+00,1.4075461775e-02,1.3460427246e+03
1722,1.5096811056e+00,5.4149961472e+00,2.1487524733e-02,1.2269978027e+03
1723,1.5098562241e+00,5.4099960327e+00,1.5469079837e-02,1.3240988770e+03
1724,1.5092810392e+00,5.3849959373e+00,1.4693993144e-02,1.2396168213e+03
1725,1.5094063282e+00,5.3949961662e+00,1.9728850573e-02,1.1344528809e+03
1726,1.5094814301e+00,5.4299960136e+00,7.0109777153e-03,1.2572503662e+03
1727,1.5093815327e+00,5.4349961281e+00,1.7591681331e-02,1.1627923584e+03
1728,1.5092315674e+00,5.3899960518e+00,2.7696685866e-03,1.2726750488e+03
1729,1.5092567205e+00,5.3749957085e+00,1.4916136861e-02,1.2085839844e+03
1730,1.5093817711e+00,5.3899960518e+00,-6.1606708914e-04,1.3916530762e+03
1731,1.5096317530e+00,5.4049959183e+00,9.5132524148e-03,1.3385866699e+03
1732,1.5092568398e+00,5.4099960327e+00,8.8751399890e-03,1.4013195801e+03
1733,1.5094819069e+00,5.4249958992e+00,8.2628102973e-03,1.3384978027e+03
1734,1.5097820759e+00,5.3899965286e+00,1.4531539753e-02,1.3937657471e+03
1735,1.5095070601e+00,5.3899960518e+00,1.0978312232e-02,1.4825203857e+03
1736,1.5096321106e+00,5.4649963379e+00,1.0281349532e-02,1.4552670898e+03
1737,1.5093570948e+00,5.4399957657e+00,1.2631783262e-02,1.3392788086e+03
1738,1.5097572803e+00,5.4449958801e+00,7.5724595226e-03,1.4471359863e+03
1739,1.5095822811e+00,5.4299955368e+00,6.2432172708e-03,1.3509964600e+03
1740,1.5095573664e+00,5.4849958420e+00,1.0222623125e-02,1.2963483887e+03
1741,1.5095574856e+00,5.5299959183e+00,1.0319113731e-02,1.4892364502e+03
1742,1.5095574856e+00,5.5149955750e+00,-3.6046840250e-03,1.4084188232e+03
1743,1.5094826221e+00,5.4649953842e+00,2.9322882183e-03,1.4497012939e+03
1744,1.5093575716e+00,5.5499958992e+00,-1.4899583533e-02,1.5082729492e+03
1745,1.5095326900e+00,5.5249958038e+00,-5.8469679207e-03,1.5673627930e+03
1746,1.5091826916e+00,5.5399961472e+00,-1.5224304516e-03,1.6185102539e+03
1747,1.5091578960e+00,5.5749955177e+00,-4.8898076639e-03,1.8288006592e+03
1748,1.5091577768e+00,5.5099954605e+00,2.6665260084e-03,1.5674013672e+03
1749,1.5091578960e+00,5.5149955750e+00,-9.6510900185e-03,1.9257708740e+03
1750,1.5094330311e+00,5.5999956131e+00,5.6730583310e-05,1.7454848633e+03
1751,1.5090080500e+00,5.5799956322e+00,-6.4509189688e-03,1.9706527100e+03
1752,1.5091331005e+00,5.5349955559e+00,-7.2680702433e-03,1.8756596680e+03
1753,1.5092331171e+00,5.5699954033e+00,-2.1991059184e-03,1.9143234863e+03
1754,1.5096082687e+00,5.5649962425e+00,-8.6029525846e-03,1.9737529297e+03
1755,1.5096833706e+00,5.5899958611e+00,-1.3257561252e-02,2.0236071777e+03
1756,1.5094333887e+00,5.5949959755e+00,-2.3942846805e-02,2.1573083496e+03
1757,1.5097584724e+00,5.6599955559e+00,-6.7697055638e-03,1.9342703857e+03
1758,1.5095585585e+00,5.6699957848e+00,-9.7289616242e-03,2.1106372070e+03
1759,1.5092084408e+00,5.6549954414e+00,-2.3215278983e-02,1.9950169678e+03
1760,1.5093585253e+00,5.6699953079e+00,-1.7204258591e-02,1.9774418945e+03
1761,1.5095336437e+00,5.6949958801e+00,-1.5217981301e-02,2.0503562012e+03
1762,1.5093836784e+00,5.7199954987e+00,-2.4936800823e-02,1.9143404541e+03
1763,1.5095338821e+00,5.7149958611e+00,-3.3430643380e-02,1.9380266113e+03
1764,1.5095337629e+00,5.7249956131e+00,-3.5576105118e-02,2.0134353027e+03
1765,1.5093088150e+00,5.7599954605e+00,-2.9602987692e-02,2.2318320312e+03
1766,1.5090589523e+00,5.7749958038e+00,-2.4615664035e-02,1.9553997803e+03
1767,1.5094089508e+00,5.7899951935e+00,-3.3002905548e-02,2.2352358398e+03
1768,1.5094590187e+00,5.7949953079e+00,-3.1082239002e-02,2.0232762451e+03
1769,1.5094090700e+00,5.8099951744e+00,-3.5167410970e-02,2.3826970215e+03
1770,1.5095089674e+00,5.7799959183e+00,-4.5257695019e-02,2.3285363770e+03
1771,1.5097341537e+00,5.8349952698e+00,-4.0639195591e-02,2.2180864258e+03
1772,1.5095090866e+00,5.8899950981e+00,-2.9602047056e-02,2.3367980957e+03
1773,1.5094840527e+00,5.8649954796e+00,-4.9116324633e-02,2.4227402344e+03
1774,1.5097341537e+00,5.8799953461e+00,-4.2488612235e-02,2.3919221191e+03
1775,1.5094841719e+00,5.8999953270e+00,-4.8875808716e-02,2.6748977051e+03
1776,1.5093090534e+00,5.9349956512e+00,-4.4888045639e-02,2.4183723145e+03
1777,1.5098092556e+00,5.9599952698e+00,-5.3038902581e-02,2.7850463867e+03
1778,1.5097091198e+00,5.9949951172e+00,-5.3379971534e-02,2.5779951172e+03
1779,1.5099592209e+00,5.9799952507e+00,-6.2273219228e-02,3.1477258301e+03
1780,1.5098842382e+00,5.9799952507e+00,-5.6774672121e-02,2.4950676270e+03
1781,1.5097343922e+00,6.0349950790e+00,-6.1585295945e-02,3.3008652344e+03
1782,1.5095342398e+00,6.0999951363e+00,-6.0352250934e-02,2.5763669434e+03
1783,1.5096342564e+00,6.1649951935e+00,-6.6870465875e-02,3.3876789551e+03
1784,1.5096594095e+00,6.1249952316e+00,-7.1139395237e-02,3.0575869141e+03
1785,1.5094593763e+00,6.1149950027e+00,-6.8052098155e-02,3.1973398438e+03
1786,1.5095844269e+00,6.1699948311e+00,-6.6780626774e-02,3.0704030762e+03
1787,1.5094844103e+00,6.2449951172e+00,-7.3356091976e-02,3.4720842285e+03
1788,1.5095343590e+00,6.2899951935e+00,-9.1653004289e-02,3.2712167969e+03
1789,1.5094094276e+00,6.3449945450e+00,-6.7673660815e-02,3.4369416504e+03
1790,1.5094844103e+00,6.3249950409e+00,-8.1090621650e-02,3.6375588379e+03
1791,1.5095344782e+00,6.3249950409e+00,-8.8674515486e-02,3.8176772461e+03
1792,1.5096595287e+00,6.3149948120e+00,-8.3126895130e-02,4.2242919922e+03
1793,1.5095344782e+00,6.3049950600e+00,-7.0365749300e-02,4.6443642578e+03
1794,1.5095596313e+00,6.3199949265e+00,-7.4842549860e-02,5.8764223633e+03
1795,1.5098096132e+00,6.3599953651e+00,-6.3953630626e-02,5.7570229492e+03
1796,1.5091845989e+00,6.3999953270e+00,-5.7749271393e-02,5.5381743164e+03
1797,1.5094345808e+00,6.3999953270e+00,-5.9675429016e-02,5.2920473633e+03
1798,1.5094096661e+00,6.4099955559e+00,-5.7536553591e-02,5.6723144531e+03
1799,1.5097095966e+00,6.4849967957e+00,-3.3403269947e-02,5.3064326172e+03
1800,1.5093597174e+00,6.5249967575e+00,-5.5513747036e-02,5.1310058594e+03
1801,1.5093597174e+00,6.5649976730e+00,-5.9135120362e-02,4.5004125977e+03
1802,1.5089845657e+00,6.5049986839e+00,-5.8181125671e-02,4.6160883789e+03
1803,1.5091845989e+00,6.4899983406e+00,-5.4966736585e-02,6.1102050781e+03
1804,1.5092346668e+00,6.4899983406e+00,-4.4620849192e-02,7.2133696289e+03
1805,1.5088346004e+00,6.4349975586e+00,-5.0087612122e-02,6.4850625000e+03
1806,1.5088096857e+00,6.4949975014e+00,-4.1937448084e-02,6.5097045898e+03
1807,1.5088347197e+00,6.4599981308e+00,-3.9146639407e-02,5.6991083984e+03
1808,1.5087096691e+00,6.4899978638e+00,-4.6702809632e-02,5.2015659180e+03
1809,1.5092097521e+00,6.4649977684e+00,-5.0473172218e-02,4.9116538086e+03
1810,1.5088347197e+00,6.4199972153e+00,-4.7951094806e-02,4.8117949219e+03
1811,1.5090347528e+00,6.4149971008e+00,-5.5395051837e-02,4.8640917969e+03
1812,1.5091097355e+00,6.4799976349e+00,-6.3909478486e-02,5.2033535156e+03
1813,1.5086096525e+00,6.4999976158e+00,-6.6974706948e-02,5.6771318359e+03
1814,1.5087347031e+00,6.4699974060e+00,-6.6810637712e-02,5.7830571289e+03
1815,1.5086348057e+00,6.4849996567e+00,-7.1837857366e-02,6.1974750977e+03
1816,1.5082097054e+00,6.4949989319e+00,-7.8681327403e-02,6.3475102539e+03
1817,1.5085597038e+00,6.4750003815e+00,-7.4186526239e-02,6.2964116211e+03
1818,1.5083597898e+00,6.5200009346e+00,-8.4259040654e-02,6.5006000977e+03
1819,1.5082846880e+00,6.4950008392e+00,-7.6609589159e-02,6.5462885742e+03
1820,1.5082597733e+00,6.4400010109e+00,-8.7750449777e-02,6.7532583008e+03
1821,1.5082097054e+00,6.5200014114e+00,-7.3216781020e-02,6.7357094727e+03
1822,1.5084848404e+00,6.5450019836e+00,-8.3134807646e-02,6.5300136719e+03
1823,1.5083847046e+00,6.5300021172e+00,-1.0359595716e-01,6.6963627930e+03
1824,1.5085097551e+00,6.5700020790e+00,-9.5999777317e-02,6.8661572266e+03
1825,1.5083347559e+00,6.5650024414e+00,-7.2887763381e-02,6.7608906250e+03
1826,1.5087847710e+00,6.5150008202e+00,-9.3339994550e-02,6.7221801758e+03
1827,1.5089099407e+00,6.5300021172e+00,-9.9131405354e-02,7.1749111328e+03
1828,1.5085598230e+00,6.4650006294e+00,-9.8513722420e-02,7.3027998047e+03
1829,1.5085347891e+00,6.4549989700e+00,-1.0212074220e-01,7.3878837891e+03
1830,1.5087097883e+00,6.4149990082e+00,-1.0461439192e-01,7.3059565430e+03
1831,1.5082597733e+00,6.3949985504e+00,-1.0717324913e-01,7.2409682617e+03
1832,1.5080597401e+00,6.4199986458e+00,-1.0790814459e-01,7.2921665039e+03
1833,1.5078346729e+00,6.4249987602e+00,-1.0930339247e-01,7.3384101562e+03
1834,1.5079348087e+00,6.4349985123e+00,-1.1353522539e-01,7.0959545898e+03
1835,1.5078347921e+00,6.4149971008e+00,-1.0880852491e-01,7.1927001953e+03
1836,1.5079346895e+00,6.4249968529e+00,-1.2172435969e-01,7.3292861328e+03
1837,1.5077596903e+00,6.4649972916e+00,-1.1010353267e-01,7.2442646484e+03
1838,1.5077596903e+00,6.4649968147e+00,-1.2040224671e-01,6.8202407227e+03
1839,1.5077096224e+00,6.4549965858e+00,-1.2170141935e-01,7.5301582031e+03
1840,1.5082848072e+00,6.4449968338e+00,-1.1234463006e-01,7.2893417969e+03
1841,1.5080597401e+00,6.4949965477e+00,-1.2045104057e-01,7.0496523438e+03
1842,1.5082848072e+00,6.4449968338e+00,-1.2255066633e-01,6.9998349609e+03
1843,1.5081597567e+00,6.3849973679e+00,-1.2896543741e-01,7.4512109375e+03
1844,1.5082098246e+00,6.3199968338e+00,-1.2090238184e-01,7.8682758789e+03
1845,1.5077346563e+00,6.3299970627e+00,-1.2620033324e-01,8.4747587891e+03
1846,1.5083346367e+00,6.1999974251e+00,-1.1358918250e-01,9.9570800781e+03
1847,1.5084097385e+00,6.1399974823e+00,-1.0736204684e-01,1.7720408203e+04
1848,1.5083098412e+00,6.1799979210e+00,-6.8841114640e-02,1.7501363281e+04
1849,1.5079348087e+00,6.1349983215e+00,-4.0758065879e-02,1.6748529297e+04
1850,1.5074596405e+00,6.1649980545e+00,-8.0299451947e-03,1.3571696289e+04
1851,1.5077595711e+00,6.1649980545e+00,-6.4872298390e-04,9.1480742188e+03
1852,1.5078346729e+00,6.1799974442e+00,-2.3946803994e-03,6.9515834961e+03
1853,1.5078346729e+00,6.1699981689e+00,7.4756331742e-05,6.0774125977e+03
1854,1.5079097748e+00,6.1799979210e+00,-9.5197269693e-03,5.0861210938e+03
1855,1.5078598261e+00,6.2149982452e+00,-1.3523856178e-02,4.8169765625e+03
1856,1.5079097748e+00,6.1949982643e+00,-1.9463988021e-02,5.5880805664e+03
1857,1.5081347227e+00,6.2149982452e+00,-2.9544593766e-02,5.6806250000e+03
1858,1.5078597069e+00,6.2399988174e+00,-2.2935166955e-02,6.4830234375e+03
1859,1.5083597898e+00,6.2299985886e+00,-1.1681362055e-02,7.1670644531e+03
1860,1.5082846880e+00,6.2449989319e+00,-3.2847560942e-04,7.9141572266e+03
1861,1.5077096224e+00,6.3149986267e+00,9.4213709235e-03,7.9298666992e+03
1862,1.5083348751e+00,6.3149995804e+00,9.7624044865e-03,7.6414277344e+03
1863,1.5080597401e+00,6.3199996948e+00,3.1970635056e-02,7.8246875000e+03
1864,1.5081847906e+00,6.3199996948e+00,4.1599333286e-02,7.8142065430e+03
1865,1.5082597733e+00,6.3149995804e+00,4.1677013040e-02,6.7916865234e+03
1866,1.5078846216e+00,6.3650007248e+00,5.0268288702e-02,6.4532070312e+03
1867,1.5080597401e+00,6.3200001717e+00,7.1662239730e-02,5.8519702148e+03
1868,1.5077346563e+00,6.3499999046e+00,6.3716933131e-02,5.5070141602e+03
1869,1.5078847408e+00,6.3650007248e+00,6.2965482473e-02,5.0949296875e+03
1870,1.5082347393e+00,6.3700003624e+00,7.6814457774e-02,5.2761557617e+03
1871,1.5081846714e+00,6.3700003624e+00,6.1673458666e-02,5.1862783203e+03
1872,1.5085097551e+00,6.3650007248e+00,8.7493784726e-02,5.4694868164e+03
1873,1.5083847046e+00,6.3250007629e+00,9.1098777950e-02,5.4726435547e+03
1874,1.5084598064e+00,6.3500003815e+00,7.2714023292e-02,5.5985595703e+03
1875,1.5082347393e+00,6.3400006294e+00,1.0511410236e-01,5.6915346680e+03
1876,1.5083847046e+00,6.3650007248e+00,1.1037722230e-01,5.7600097656e+03
1877,1.5086349249e+00,6.3900008202e+00,1.2950547040e-01,5.3877460938e+03
1878,1.5083347559e+00,6.3800010681e+00,1.3012565672e-01,5.3516826172e+03
1879,1.5080597401e+00,6.4350013733e+00,1.4786037803e-01,4.8713745117e+03
