step,vx_25_10,vy_25_10,Cd,Cl,singularity_count
875,3.8199409842e-01,-1.4541584253e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
876,3.8198131323e-01,-1.4540155232e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
877,3.8199344277e-01,-1.4541234076e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
878,3.8197782636e-01,-1.4540089667e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
879,3.8199451566e-01,-1.4541153610e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
880,3.8197427988e-01,-1.4539583027e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
881,3.8199317455e-01,-1.4541190863e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
882,3.8197341561e-01,-1.4539332688e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
883,3.8199040294e-01,-1.4540821314e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
884,3.8197195530e-01,-1.4539526403e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
885,3.8198795915e-01,-1.4540232718e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
886,3.8197186589e-01,-1.4539577067e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
887,3.8197687268e-01,-1.4540010691e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
888,3.8197323680e-01,-1.4539818466e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
889,3.8197749853e-01,-1.4539209008e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
890,3.8197284937e-01,-1.4539512992e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
891,3.8197848201e-01,-1.4539414644e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
892,3.8196980953e-01,-1.4538919926e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
893,3.8197845221e-01,-1.4539554715e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
894,3.8196709752e-01,-1.4538528025e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
895,3.8197690248e-01,-1.4539423585e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
896,3.8196578622e-01,-1.4538249373e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
897,3.8197588921e-01,-1.4539256692e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
898,3.8196158409e-01,-1.4538079500e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
899,3.8197731972e-01,-1.4539034665e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
900,3.8195765018e-01,-1.4537817240e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
901,3.8197660446e-01,-1.4538937807e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
902,3.8195565343e-01,-1.4537619054e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
903,3.8197439909e-01,-1.4538709819e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
904,3.8195523620e-01,-1.4537513256e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
905,3.8197073340e-01,-1.4538376033e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
906,3.8195514679e-01,-1.4537627995e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
907,3.8195887208e-01,-1.4537908137e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
908,3.8195762038e-01,-1.4537969232e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
909,3.8195648789e-01,-1.4538019896e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
910,3.8196069002e-01,-1.4537321031e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
911,3.8195455074e-01,-1.4537306130e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
912,3.8196146488e-01,-1.4537522197e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
913,3.8195106387e-01,-1.4536723495e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
914,3.8196185231e-01,-1.4537626505e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
915,3.8194909692e-01,-1.4536388218e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
916,3.8195919991e-01,-1.4537495375e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
917,3.8194814324e-01,-1.4536184072e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
918,3.8195812702e-01,-1.4537259936e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
919,3.8194367290e-01,-1.4535997808e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
920,3.8195991516e-01,-1.4537027478e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
921,3.8193988800e-01,-1.4535741508e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
922,3.8195917010e-01,-1.4536921680e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
923,3.8193771243e-01,-1.4535579085e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
924,3.8195717335e-01,-1.4536647499e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
925,3.8193747401e-01,-1.4535526931e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
926,3.8195341825e-01,-1.4536070824e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
927,3.8193830848e-01,-1.4535677433e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
928,3.8194164634e-01,-1.4535892010e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
929,3.8193982840e-01,-1.4535973966e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
930,3.8193848729e-01,-1.4535695314e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
931,3.8194268942e-01,-1.4535115659e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
932,3.8193652034e-01,-1.4535278082e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
933,3.8194432855e-01,-1.4535476267e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
934,3.8193285465e-01,-1.4534667134e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
935,3.8194495440e-01,-1.4535628259e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
936,3.8193047047e-01,-1.4534190297e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
937,3.8194251060e-01,-1.4535582066e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
938,3.8193017244e-01,-1.4533902705e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
939,3.8194033504e-01,-1.4535517991e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
940,3.8192674518e-01,-1.4533577859e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
941,3.8194054365e-01,-1.4535513520e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
942,3.8193818927e-01,-1.4534300566e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
943,3.8193964958e-01,-1.4534738660e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
944,3.8192462921e-01,-1.4534284174e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
945,3.8193592429e-01,-1.4533981681e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
946,3.8192442060e-01,-1.4534147084e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
947,3.8193115592e-01,-1.4533515275e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
948,3.8192662597e-01,-1.4534343779e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
949,3.8192510605e-01,-1.4533065259e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
950,3.8192659616e-01,-1.4534075558e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
951,3.8192528486e-01,-1.4533208311e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
952,3.8192215562e-01,-1.4533482492e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
953,3.8192608953e-01,-1.4533413947e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
954,3.8191851974e-01,-1.4532938600e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
955,3.8192549348e-01,-1.4533491433e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
956,3.8191676140e-01,-1.4532589912e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
957,3.8192299008e-01,-1.4533293247e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
958,3.8191604614e-01,-1.4532567561e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
959,3.8192054629e-01,-1.4532755315e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
960,3.8191422820e-01,-1.4532896876e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
961,3.8192141056e-01,-1.4532427490e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
962,3.8190874457e-01,-1.4532491565e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
963,3.8192349672e-01,-1.4532604814e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
964,3.8190448284e-01,-1.4532020688e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
965,3.8192230463e-01,-1.4532269537e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
966,3.8190406561e-01,-1.4531977475e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
967,3.8191744685e-01,-1.4531801641e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
968,3.8190668821e-01,-1.4532253146e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
969,3.8191172481e-01,-1.4531260729e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
970,3.8190770149e-01,-1.4532251656e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
971,3.8190951943e-01,-1.4531153440e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
972,3.8190424442e-01,-1.4531745017e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
973,3.8190996647e-01,-1.4531444013e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
974,3.8190072775e-01,-1.4531001449e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
975,3.8190993667e-01,-1.4531822503e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
976,3.8189858198e-01,-1.4530283213e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
977,3.8190889359e-01,-1.4532047510e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
978,3.8189712167e-01,-1.4529787004e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
979,3.8190743327e-01,-1.4532051980e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
980,3.8189300895e-01,-1.4529502392e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
981,3.8190957904e-01,-1.4531911910e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
982,3.8190543652e-01,-1.4530472457e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
983,3.8190686703e-01,-1.4531014860e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
984,3.8189047575e-01,-1.4530541003e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
985,3.8190296292e-01,-1.4530214667e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
986,3.8189065456e-01,-1.4530424774e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
987,3.8189730048e-01,-1.4529740810e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
988,3.8189321756e-01,-1.4530421793e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
989,3.8189074397e-01,-1.4529392123e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
990,3.8189432025e-01,-1.4530195296e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
991,3.8189041615e-01,-1.4529477060e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
992,3.8188943267e-01,-1.4529664814e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
993,3.8188812137e-01,-1.4529988170e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
994,3.8189086318e-01,-1.4529444277e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
995,3.8188576698e-01,-1.4529088140e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
996,3.8188871741e-01,-1.4529702067e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
997,3.8188436627e-01,-1.4528568089e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
998,3.8188254833e-01,-1.4528918266e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
999,3.8188186288e-01,-1.4528109133e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1000,3.8188698888e-01,-1.4529849589e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1001,3.8188159466e-01,-1.4527867734e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1002,3.8188651204e-01,-1.4529851079e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1003,3.8187259436e-01,-1.4527346194e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1004,3.8189184666e-01,-1.4529651403e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1005,3.8186860085e-01,-1.4527216554e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1006,3.8188946247e-01,-1.4529365301e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1007,3.8186943531e-01,-1.4527265728e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1008,3.8187301159e-01,-1.4528325200e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1009,3.8186940551e-01,-1.4527758956e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1010,3.8187795877e-01,-1.4527541399e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1011,3.8187196851e-01,-1.4528216422e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1012,3.8187497854e-01,-1.4527332783e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1013,3.8187119365e-01,-1.4527867734e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1014,3.8187387586e-01,-1.4527532458e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1015,3.8186925650e-01,-1.4527255297e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1016,3.8187214732e-01,-1.4527757466e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1017,3.8186684251e-01,-1.4526706934e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1018,3.8187137246e-01,-1.4527806640e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1019,3.8186401129e-01,-1.4526335895e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1020,3.8187062740e-01,-1.4527820051e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1021,3.8186141849e-01,-1.4525975287e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1022,3.8187173009e-01,-1.4527717233e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1023,3.8185665011e-01,-1.4525847137e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1024,3.8187286258e-01,-1.4527370036e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1025,3.8185307384e-01,-1.4525794983e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1026,3.8187161088e-01,-1.4527073503e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1027,3.8185140491e-01,-1.4525814354e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1028,3.8186803460e-01,-1.4526757598e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1029,3.8186058402e-01,-1.4525748789e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1030,3.8186338544e-01,-1.4526128769e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1031,3.8185432553e-01,-1.4526164532e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1032,3.8185968995e-01,-1.4525641501e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1033,3.8185304403e-01,-1.4526051283e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1034,3.8185784221e-01,-1.4525531232e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1035,3.8185101748e-01,-1.4525584877e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1036,3.8185620308e-01,-1.4525675774e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1037,3.8184964657e-01,-1.4525052905e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1038,3.8185489178e-01,-1.4525876939e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1039,3.8185444474e-01,-1.4525319636e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1040,3.8185340166e-01,-1.4525896311e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1041,3.8184404373e-01,-1.4524349570e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1042,3.8185510039e-01,-1.4525675774e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1043,3.8183933496e-01,-1.4524173737e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1044,3.8185560703e-01,-1.4525346458e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1045,3.8183620572e-01,-1.4524069428e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1046,3.8185420632e-01,-1.4525078237e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1047,3.8183510303e-01,-1.4524133503e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1048,3.8185140491e-01,-1.4524587989e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1049,3.8183492422e-01,-1.4524254203e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1050,3.8184678555e-01,-1.4524284005e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1051,3.8184067607e-01,-1.4523944259e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1052,3.8184091449e-01,-1.4524014294e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1053,3.8184005022e-01,-1.4523974061e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1054,3.8183727860e-01,-1.4523741603e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1055,3.8183817267e-01,-1.4523866773e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1056,3.8183981180e-01,-1.4523802698e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1057,3.8183188438e-01,-1.4523255825e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1058,3.8183838129e-01,-1.4523872733e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1059,3.8183000684e-01,-1.4522881806e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1060,3.8183698058e-01,-1.4523912966e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1061,3.8182783127e-01,-1.4522416890e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1062,3.8183596730e-01,-1.4524070919e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1063,3.8183543086e-01,-1.4522881806e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1064,3.8183671236e-01,-1.4523878694e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1065,3.8181966543e-01,-1.4522300661e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1066,3.8183820248e-01,-1.4523337781e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1067,3.8181656599e-01,-1.4522294700e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1068,3.8183569908e-01,-1.4522877336e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1069,3.8181692362e-01,-1.4522279799e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1070,3.8183122873e-01,-1.4522270858e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1071,3.8181808591e-01,-1.4522445202e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1072,3.8182720542e-01,-1.4521926641e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1073,3.8181793690e-01,-1.4522400498e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1074,3.8182437420e-01,-1.4521746337e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1075,3.8181716204e-01,-1.4522096515e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1076,3.8182181120e-01,-1.4521792531e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1077,3.8181528449e-01,-1.4521592855e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1078,3.8182103634e-01,-1.4521998167e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1079,3.8181251287e-01,-1.4521014690e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1080,3.8182061911e-01,-1.4522182941e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1081,3.8181042671e-01,-1.4520540833e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1082,3.8180935383e-01,-1.4520996809e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1083,3.8180816174e-01,-1.4520530403e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1084,3.8180935383e-01,-1.4520086348e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1085,3.8181796670e-01,-1.4521412551e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1086,3.8180294633e-01,-1.4520442486e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1087,3.8181760907e-01,-1.4521290362e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1088,3.8180106878e-01,-1.4520514011e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1089,3.8181531429e-01,-1.4520804584e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1090,3.8180083036e-01,-1.4520588517e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1091,3.8181164861e-01,-1.4520287514e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1092,3.8180068135e-01,-1.4520694315e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1093,3.8180848956e-01,-1.4519740641e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1094,3.8179999590e-01,-1.4520792663e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1095,3.8180610538e-01,-1.4519576728e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1096,3.8179871440e-01,-1.4520373940e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1097,3.8180413842e-01,-1.4519795775e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1098,3.8179677725e-01,-1.4519737661e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1099,3.8180270791e-01,-1.4520008862e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1100,3.8179531693e-01,-1.4519268274e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1101,3.8180020452e-01,-1.4520041645e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1102,3.8179433346e-01,-1.4518907666e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1103,3.8179838657e-01,-1.4520065486e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1104,3.8179799914e-01,-1.4519083500e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1105,3.8179916143e-01,-1.4520083368e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1106,3.8178551197e-01,-1.4518371224e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1107,3.8180178404e-01,-1.4519859850e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1108,3.8178035617e-01,-1.4518164098e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1109,3.8180118799e-01,-1.4519615471e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1110,3.8177931309e-01,-1.4518068731e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
